*****Sonar Placement GA Expirement*****
Start Time: 2017-12-29 10:05:40.605622
Rand_seed:13
End Time: 2017-12-30 03:14:47.105645
Running Time: 17:08:17.068019
Population size:30
Generation Count:25
Mutation Probability:0.15
Cross Over Probability:0.25
***** Constraints *****
Max Number of Sensors: 10
X Position: [0, 100]
Y Position: [0, 100]
Z Orient: [-90, 90]
***** Enviroment Factors *****
Sensor Knockout: True
Sensor Knockout Type: complete
Max Sim Time: 270
*****************************
Generation, ID, Fitness, Number of Sonar, S1_P_X, S1_P_Y, S1_O, S2_P_X, S2_P_Y, S2_O, S3_P_X, S3_P_Y, S3_O, S4_P_X, S4_P_Y, S4_O, S5_P_X, S5_P_Y, S5_O, S6_P_X, S6_P_Y, S6_O, S7_P_X, S7_P_Y, S7_O, S8_P_X, S8_P_Y, S8_O, S9_P_X, S9_P_Y, S9_O, S10_P_X, S10_P_Y, S10_O, Raw Fitness
3, 10, 10.6675540786, 10, 0.213, 0.135, 15, 0.23, -0.03, 16, 0.21, -0.03, 28, 0.204, 0.052, -6, 0.156, 0.11, 66, 0.213, -0.135, -15, 0.23, 0.03, -16, 0.21, 0.03, -28, 0.204, -0.052, 6, 0.156, -0.109, -66, 
3, 37, 15.6931547986, 4, 0.112, -0.112, -44, 0.026, -0.109, -56, 0.112, 0.113, 44, 0.026, 0.11, 56,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 10, 10.6675540786, 10, 0.213, 0.135, 15, 0.23, -0.03, 16, 0.21, -0.03, 28, 0.204, 0.052, -6, 0.156, 0.11, 66, 0.213, -0.135, -15, 0.23, 0.03, -16, 0.21, 0.03, -28, 0.204, -0.052, 6, 0.156, -0.109, -66, 
3, 39, 12.4295019123, 4, 0.2, -0.112, -64, 0.026, -0.109, -56, 0.2, 0.112, 64, 0.026, 0.11, 56,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 28, 11.7407817077, 4, 0.218, -0.1, -24, 0.02, 0.14, 49, 0.218, 0.1, 24, 0.02, -0.14, -49,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 59, 15.9262527494, 4, 0.202, 0.112, 43, 0.026, -0.109, -56, 0.202, -0.111, -43, 0.026, 0.11, 56,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 52, 12.0224331548, 6, 0.202, 0.112, 43, 0.229, 0.121, 29, 0.082, 0.109, -80, 0.202, -0.111, -43, 0.229, -0.121, -29, 0.082, -0.108, 80,  , , ,  , , ,  , , ,  , , , 
4, 34, 13.1395586341, 4, 0.202, 0.112, 43, 0.014, -0.105, 45, 0.202, -0.111, -43, 0.014, 0.106, -45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 34, 13.1395586341, 4, 0.202, 0.112, 43, 0.014, -0.105, 45, 0.202, -0.111, -43, 0.014, 0.106, -45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 39, 12.4295019123, 4, 0.2, -0.112, -64, 0.026, -0.109, -56, 0.2, 0.112, 64, 0.026, 0.11, 56,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 59, 15.9262527494, 4, 0.202, 0.112, 43, 0.026, -0.109, -56, 0.202, -0.111, -43, 0.026, 0.11, 56,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 37, 15.6931547986, 4, 0.112, -0.112, -44, 0.026, -0.109, -56, 0.112, 0.113, 44, 0.026, 0.11, 56,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 39, 12.4295019123, 4, 0.2, -0.112, -64, 0.026, -0.109, -56, 0.2, 0.112, 64, 0.026, 0.11, 56,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 22, 12.4406715026, 6, 0.112, -0.112, -44, 0.207, -0.036, 12, 0.21, -0.103, -29, 0.112, 0.113, 44, 0.207, 0.036, -12, 0.21, 0.103, 29,  , , ,  , , ,  , , ,  , , , 
4, 55, 13.2221399753, 4, 0.205, -0.012, 24, 0.229, -0.129, 25, 0.205, 0.012, -24, 0.229, 0.129, -25,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 54, 12.5414248603, 6, 0.202, 0.112, 43, 0.229, 0.121, 29, 0.221, 0.109, -9, 0.202, -0.111, -43, 0.229, -0.121, -29, 0.221, -0.108, 9,  , , ,  , , ,  , , ,  , , , 
4, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 48, 11.3568169639, 6, 0.112, -0.112, -44, 0.223, -0.108, -22, 0.22, -0.094, 23, 0.112, 0.113, 44, 0.223, 0.109, 22, 0.22, 0.094, -23,  , , ,  , , ,  , , ,  , , , 
4, 59, 15.9262527494, 4, 0.202, 0.112, 43, 0.026, -0.109, -56, 0.202, -0.111, -43, 0.026, 0.11, 56,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 34, 13.1395586341, 4, 0.202, 0.112, 43, 0.014, -0.105, 45, 0.202, -0.111, -43, 0.014, 0.106, -45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 10, 10.6675540786, 10, 0.213, 0.135, 15, 0.23, -0.03, 16, 0.21, -0.03, 28, 0.204, 0.052, -6, 0.156, 0.11, 66, 0.213, -0.135, -15, 0.23, 0.03, -16, 0.21, 0.03, -28, 0.204, -0.052, 6, 0.156, -0.109, -66, 
4, 52, 12.0224331548, 6, 0.202, 0.112, 43, 0.229, 0.121, 29, 0.082, 0.109, -80, 0.202, -0.111, -43, 0.229, -0.121, -29, 0.082, -0.108, 80,  , , ,  , , ,  , , ,  , , , 
4, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 34, 13.1395586341, 4, 0.202, 0.112, 43, 0.014, -0.105, 45, 0.202, -0.111, -43, 0.014, 0.106, -45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 52, 12.0224331548, 6, 0.202, 0.112, 43, 0.229, 0.121, 29, 0.082, 0.109, -80, 0.202, -0.111, -43, 0.229, -0.121, -29, 0.082, -0.108, 80,  , , ,  , , ,  , , ,  , , , 
4, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 22, 12.4406715026, 6, 0.112, -0.112, -44, 0.207, -0.036, 12, 0.21, -0.103, -29, 0.112, 0.113, 44, 0.207, 0.036, -12, 0.21, 0.103, 29,  , , ,  , , ,  , , ,  , , , 
4, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 74, 16.2634821459, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 59, 15.9262527494, 4, 0.202, 0.112, 43, 0.026, -0.109, -56, 0.202, -0.111, -43, 0.026, 0.11, 56,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 52, 12.0224331548, 6, 0.202, 0.112, 43, 0.229, 0.121, 29, 0.082, 0.109, -80, 0.202, -0.111, -43, 0.229, -0.121, -29, 0.082, -0.108, 80,  , , ,  , , ,  , , ,  , , , 
5, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 55, 13.2221399753, 4, 0.205, -0.012, 24, 0.229, -0.129, 25, 0.205, 0.012, -24, 0.229, 0.129, -25,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 34, 13.1395586341, 4, 0.202, 0.112, 43, 0.014, -0.105, 45, 0.202, -0.111, -43, 0.014, 0.106, -45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 59, 15.9262527494, 4, 0.202, 0.112, 43, 0.026, -0.109, -56, 0.202, -0.111, -43, 0.026, 0.11, 56,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 52, 12.0224331548, 6, 0.202, 0.112, 43, 0.229, 0.121, 29, 0.082, 0.109, -80, 0.202, -0.111, -43, 0.229, -0.121, -29, 0.082, -0.108, 80,  , , ,  , , ,  , , ,  , , , 
5, 34, 13.1395586341, 4, 0.202, 0.112, 43, 0.014, -0.105, 45, 0.202, -0.111, -43, 0.014, 0.106, -45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 37, 15.6931547986, 4, 0.112, -0.112, -44, 0.026, -0.109, -56, 0.112, 0.113, 44, 0.026, 0.11, 56,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 74, 16.2634821459, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 59, 15.9262527494, 4, 0.202, 0.112, 43, 0.026, -0.109, -56, 0.202, -0.111, -43, 0.026, 0.11, 56,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 80, 15.9171974099, 4, 0.202, 0.112, 43, 0.229, 0.121, 29, 0.202, -0.111, -43, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 39, 12.4295019123, 4, 0.2, -0.112, -64, 0.026, -0.109, -56, 0.2, 0.112, 64, 0.026, 0.11, 56,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 54, 12.5414248603, 6, 0.202, 0.112, 43, 0.229, 0.121, 29, 0.221, 0.109, -9, 0.202, -0.111, -43, 0.229, -0.121, -29, 0.221, -0.108, 9,  , , ,  , , ,  , , ,  , , , 
5, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 80, 15.9171974099, 4, 0.202, 0.112, 43, 0.229, 0.121, 29, 0.202, -0.111, -43, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 37, 15.6931547986, 4, 0.112, -0.112, -44, 0.026, -0.109, -56, 0.112, 0.113, 44, 0.026, 0.11, 56,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 71, 11.7499853578, 4, 0.112, -0.112, -44, 0.026, -0.109, -56, 0.112, 0.113, 44, 0.026, 0.11, 56,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 22, 12.4406715026, 6, 0.112, -0.112, -44, 0.207, -0.036, 12, 0.21, -0.103, -29, 0.112, 0.113, 44, 0.207, 0.036, -12, 0.21, 0.103, 29,  , , ,  , , ,  , , ,  , , , 
5, 76, 11.6087663504, 6, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.082, 0.109, -80, 0.205, 0.012, -24, 0.229, -0.121, -29, 0.082, -0.108, 80,  , , ,  , , ,  , , ,  , , , 
5, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 80, 15.9171974099, 4, 0.202, 0.112, 43, 0.229, 0.121, 29, 0.202, -0.111, -43, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 84, 15.8211049961, 4, 0.228, -0.112, 68, 0.026, -0.109, -56, 0.228, 0.113, -68, 0.026, 0.11, 56,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 74, 16.2634821459, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 90, 13.0639249002, 4, 0.202, 0.112, 43, 0.229, 0.121, 29, 0.202, -0.111, -43, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 80, 15.9171974099, 4, 0.202, 0.112, 43, 0.229, 0.121, 29, 0.202, -0.111, -43, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 74, 16.2634821459, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 86, 12.5502977807, 6, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.222, 0.06, 27, 0.205, 0.012, -24, 0.229, -0.121, -29, 0.222, -0.06, -27,  , , ,  , , ,  , , ,  , , , 
6, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 90, 13.0639249002, 4, 0.202, 0.112, 43, 0.229, 0.121, 29, 0.202, -0.111, -43, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 82, 13.0628393, 4, 0.202, 0.104, 43, 0.014, -0.105, 45, 0.202, -0.104, -43, 0.014, 0.106, -45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 80, 15.9171974099, 4, 0.202, 0.112, 43, 0.229, 0.121, 29, 0.202, -0.111, -43, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 80, 15.9171974099, 4, 0.202, 0.112, 43, 0.229, 0.121, 29, 0.202, -0.111, -43, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 37, 15.6931547986, 4, 0.112, -0.112, -44, 0.026, -0.109, -56, 0.112, 0.113, 44, 0.026, 0.11, 56,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 39, 12.4295019123, 4, 0.2, -0.112, -64, 0.026, -0.109, -56, 0.2, 0.112, 64, 0.026, 0.11, 56,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 92, 12.5319947803, 4, 0.202, 0.112, 43, 0.229, 0.121, 29, 0.202, -0.111, -43, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 74, 16.2634821459, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 102, 16.2271762741, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 106, 16.0626933483, 4, 0.202, 0.112, 43, 0.229, 0.121, 29, 0.202, -0.111, -43, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 106, 16.0626933483, 4, 0.202, 0.112, 43, 0.229, 0.121, 29, 0.202, -0.111, -43, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 82, 13.0628393, 4, 0.202, 0.104, 43, 0.014, -0.105, 45, 0.202, -0.104, -43, 0.014, 0.106, -45,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 102, 16.2271762741, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 86, 12.5502977807, 6, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.222, 0.06, 27, 0.205, 0.012, -24, 0.229, -0.121, -29, 0.222, -0.06, -27,  , , ,  , , ,  , , ,  , , , 
7, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 80, 15.9171974099, 4, 0.202, 0.112, 43, 0.229, 0.121, 29, 0.202, -0.111, -43, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 103, 16.1911679928, 4, 0.205, -0.012, 24, 0.229, -0.129, 44, 0.205, 0.012, -24, 0.229, 0.129, -44,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 105, 12.5402840446, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 74, 16.2634821459, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 102, 16.2271762741, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 74, 16.2634821459, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 106, 16.0626933483, 4, 0.202, 0.112, 43, 0.229, 0.121, 29, 0.202, -0.111, -43, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 100, 11.7214051416, 6, 0.202, 0.112, 43, 0.229, 0.121, 29, 0.237, 0.052, -10, 0.202, -0.111, -43, 0.229, -0.121, -29, 0.237, -0.052, 10,  , , ,  , , ,  , , ,  , , , 
7, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 90, 13.0639249002, 4, 0.202, 0.112, 43, 0.229, 0.121, 29, 0.202, -0.111, -43, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 93, 16.055696427, 4, 0.235, -0.012, 24, 0.229, 0.121, 29, 0.235, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 112, 15.9613199202, 4, 0.202, 0.112, 43, 0.229, 0.121, 29, 0.202, -0.111, -43, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 74, 16.2634821459, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 103, 16.1911679928, 4, 0.205, -0.012, 24, 0.229, -0.129, 44, 0.205, 0.012, -24, 0.229, 0.129, -44,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 102, 16.2271762741, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
8, 27, 16.1561491457, 4, 0.205, -0.012, 24, 0.229, 0.121, 29, 0.205, 0.012, -24, 0.229, -0.121, -29,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
