*****Sonar Placement GA Expirement*****
Start Time: 2017-10-17 21:43:03.559460
Rand_seed:8
End Time: 2017-10-19 00:48:15.129278
Running Time: 1 day, 3:04:25.003587
Population size:40
Generation Count:60
Mutation Probability:0.2
Cross Over Probability:0.35
***** Constraints *****
Max Number of Sensors: 1
X Position: [0, 0.25]
Y Position: [-0.15, 0.15]
Z Orient: [-90, 90]
*****************************
Generation, ID, Fitness, Number of Sonar, S1_P_X, S1_P_Y, S1_O, 
30, 1195, 15.1179153403, 1, 0.22, 0.079, -26.0, 
30, 1196, 15.1179153403, 1, 0.22, 0.079, -26.0, 
30, 1197, 12.6127545399, 1, 0.22, 0.079, -26.0, 
30, 1198, 14.9223853429, 1, 0.126, 0.079, -26.0, 
30, 1199, 15.1179153403, 1, 0.22, 0.079, -26.0, 
30, 1200, 14.8141909002, 1, 0.22, 0.117, -26.0, 
30, 1201, 15.1179153403, 1, 0.22, 0.079, -26.0, 
30, 1202, 15.1179153403, 1, 0.22, 0.079, -26.0, 
30, 1203, 12.1597808248, 1, 0.099, 0.079, 26.0, 
30, 1204, 8.64409380037, 1, 0.22, 0.146, -9.0, 
30, 1205, 15.1179153403, 1, 0.22, 0.079, -26.0, 
30, 1206, 15.1179153403, 1, 0.22, 0.079, -26.0, 
30, 1207, 15.1179153403, 1, 0.22, 0.079, -26.0, 
30, 1208, 15.1179153403, 1, 0.22, 0.079, -26.0, 
30, 1209, 15.1179153403, 1, 0.22, 0.079, -26.0, 
31, 1200, 14.8141909002, 1, 0.22, 0.117, -26.0, 
31, 1210, 15.1179153403, 1, 0.22, 0.079, -26.0, 
31, 1211, 15.1179153403, 1, 0.22, 0.079, -26.0, 
31, 1212, 15.1179153403, 1, 0.22, 0.079, -26.0, 
31, 1213, 15.1179153403, 1, 0.22, 0.079, -26.0, 
31, 1214, 15.1179153403, 1, 0.22, 0.079, -26.0, 
31, 1215, 15.1179153403, 1, 0.22, 0.079, -26.0, 
31, 1216, 15.1179153403, 1, 0.22, 0.079, -26.0, 
31, 1217, 15.1179153403, 1, 0.22, 0.079, -26.0, 
31, 1218, 15.1179153403, 1, 0.22, 0.079, -26.0, 
31, 1219, 14.8166583611, 1, 0.067, 0.079, -26.0, 
31, 1220, 12.1719241157, 1, 0.22, -0.025, -26.0, 
31, 1221, 15.1179153403, 1, 0.22, 0.079, -26.0, 
31, 1222, 15.1179153403, 1, 0.22, 0.079, -26.0, 
31, 1223, 15.1179153403, 1, 0.22, 0.079, -26.0, 
31, 1224, 10.7910077939, 1, 0.22, 0.079, -62.0, 
31, 1225, 15.1179153403, 1, 0.22, 0.079, -26.0, 
31, 1226, 15.1179153403, 1, 0.22, 0.079, -26.0, 
31, 1227, 14.657277225, 1, 0.22, -0.017, -26.0, 
31, 1228, 14.9305323294, 1, 0.22, -0.099, -26.0, 
31, 1229, 12.1456720611, 1, 0.22, -0.132, -26.0, 
31, 1230, 15.1179153403, 1, 0.22, 0.079, -26.0, 
31, 1231, 15.1179153403, 1, 0.22, 0.079, -26.0, 
31, 1232, 15.1179153403, 1, 0.22, 0.079, -26.0, 
31, 1233, 15.1179153403, 1, 0.22, 0.079, -26.0, 
31, 1234, 7.49839483937, 1, 0.22, 0.079, -87.0, 
31, 1235, 14.8416131191, 1, 0.22, -0.018, -26.0, 
31, 1236, 15.1179153403, 1, 0.22, 0.079, -26.0, 
31, 1237, 15.1179153403, 1, 0.22, 0.079, -26.0, 
31, 1238, 14.5780017356, 1, 0.054, 0.079, -26.0, 
31, 1239, 15.1179153403, 1, 0.22, 0.079, -26.0, 
31, 1240, 15.1179153403, 1, 0.22, 0.079, -26.0, 
31, 1241, 10.7910077939, 1, 0.22, 0.079, -62.0, 
31, 1242, 9.33316113292, 1, 0.22, 0.079, -68.0, 
31, 1243, 15.1179153403, 1, 0.22, 0.079, -26.0, 
31, 1244, 15.1040309388, 1, 0.169, 0.079, -26.0, 
31, 1245, 13.0665818124, 1, 0.107, 0.079, -26.0, 
31, 1246, 15.1179153403, 1, 0.22, 0.079, -26.0, 
31, 1247, 15.1179153403, 1, 0.22, 0.079, -26.0, 
31, 1248, 15.1179153403, 1, 0.22, 0.079, -26.0, 
32, 1244, 15.1040309388, 1, 0.169, 0.079, -26.0, 
32, 1249, 15.1179153403, 1, 0.22, 0.079, -26.0, 
32, 1250, 15.1179153403, 1, 0.22, 0.079, -26.0, 
32, 1251, 14.657277225, 1, 0.22, -0.017, -26.0, 
32, 1252, 15.1179153403, 1, 0.22, 0.079, -26.0, 
32, 1253, 15.1179153403, 1, 0.22, 0.079, -26.0, 
32, 1254, 15.1179153403, 1, 0.22, 0.079, -26.0, 
32, 1255, 15.1179153403, 1, 0.22, 0.079, -26.0, 
32, 1256, 15.1179153403, 1, 0.22, 0.079, -26.0, 
32, 1257, 15.1179153403, 1, 0.22, 0.079, -26.0, 
32, 1258, 6.72597611516, 1, 0.22, 0.079, 81.0, 
32, 1259, 15.1179153403, 1, 0.22, 0.079, -26.0, 
32, 1260, 15.1179153403, 1, 0.22, 0.079, -26.0, 
32, 1261, 12.6297527264, 1, 0.074, 0.079, -26.0, 
32, 1262, 15.1179153403, 1, 0.22, 0.079, -26.0, 
32, 1263, 15.1179153403, 1, 0.22, 0.079, -26.0, 
32, 1264, 14.3773589564, 1, 0.169, -0.016, -26.0, 
32, 1265, 15.1179153403, 1, 0.22, 0.079, -26.0, 
32, 1266, 15.1179153403, 1, 0.22, 0.079, -26.0, 
32, 1267, 14.3517036942, 1, 0.22, 0.083, -26.0, 
32, 1268, 15.1179153403, 1, 0.22, 0.079, -26.0, 
32, 1269, 15.1179153403, 1, 0.22, 0.079, -26.0, 
32, 1270, 15.1179153403, 1, 0.22, 0.079, -26.0, 
32, 1271, 15.1179153403, 1, 0.22, 0.079, -26.0, 
32, 1272, 14.8166583611, 1, 0.067, 0.079, -26.0, 
32, 1273, 15.1179153403, 1, 0.22, 0.079, -26.0, 
32, 1274, 14.5780017356, 1, 0.054, 0.079, -26.0, 
32, 1275, 15.1179153403, 1, 0.22, 0.079, -26.0, 
32, 1276, 15.1179153403, 1, 0.22, 0.079, -26.0, 
32, 1277, 15.1179153403, 1, 0.22, 0.079, -26.0, 
32, 1278, 15.1179153403, 1, 0.22, 0.079, -26.0, 
32, 1279, 14.8166583611, 1, 0.067, 0.079, -26.0, 
32, 1280, 15.1179153403, 1, 0.22, 0.079, -26.0, 
32, 1281, 15.1179153403, 1, 0.22, 0.079, -26.0, 
32, 1282, 15.1179153403, 1, 0.22, 0.079, -26.0, 
32, 1283, 15.1179153403, 1, 0.22, 0.079, -26.0, 
32, 1284, 15.1179153403, 1, 0.22, 0.079, -26.0, 
32, 1285, 15.1179153403, 1, 0.22, 0.079, -26.0, 
32, 1286, 15.1179153403, 1, 0.22, 0.079, -26.0, 
32, 1287, 15.1179153403, 1, 0.22, 0.079, -26.0, 
33, 1264, 14.3773589564, 1, 0.169, -0.016, -26.0, 
33, 1288, 15.1684121835, 1, 0.22, 0.045, -26.0, 
33, 1289, 15.1179153403, 1, 0.22, 0.079, -26.0, 
33, 1290, 15.1179153403, 1, 0.22, 0.079, -26.0, 
33, 1291, 15.1179153403, 1, 0.22, 0.079, -26.0, 
33, 1292, 12.55671564, 1, 0.22, 0.143, -26.0, 
33, 1293, 15.1179153403, 1, 0.22, 0.079, -26.0, 
33, 1294, 15.1179153403, 1, 0.22, 0.079, -26.0, 
33, 1295, 14.2521069319, 1, 0.22, 0.079, -19.0, 
33, 1296, 15.1179153403, 1, 0.22, 0.079, -26.0, 
33, 1297, 15.1179153403, 1, 0.22, 0.079, -26.0, 
33, 1298, 12.5602209043, 1, 0.22, 0.104, -26.0, 
33, 1299, 14.9318662584, 1, 0.056, 0.079, -26.0, 
33, 1300, 15.1179153403, 1, 0.22, 0.079, -26.0, 
33, 1301, 15.1179153403, 1, 0.22, 0.079, -26.0, 
33, 1302, 13.558329875, 1, 0.181, 0.079, -26.0, 
33, 1303, 15.1179153403, 1, 0.22, 0.079, -26.0, 
33, 1304, 15.1179153403, 1, 0.22, 0.079, -26.0, 
33, 1305, 15.1179153403, 1, 0.22, 0.079, -26.0, 
33, 1306, 15.1179153403, 1, 0.22, 0.079, -26.0, 
33, 1307, 7.1074154905, 1, 0.22, 0.079, -1.0, 
33, 1308, 14.657277225, 1, 0.22, -0.017, -26.0, 
33, 1309, 15.1179153403, 1, 0.22, 0.079, -26.0, 
33, 1310, 15.1179153403, 1, 0.22, 0.079, -26.0, 
33, 1311, 15.1179153403, 1, 0.22, 0.079, -26.0, 
33, 1312, 15.1179153403, 1, 0.22, 0.079, -26.0, 
33, 1313, 5.22337455068, 1, 0.22, 0.079, 86.0, 
33, 1314, 15.1179153403, 1, 0.22, 0.079, -26.0, 
33, 1315, 15.1179153403, 1, 0.22, 0.079, -26.0, 
33, 1316, 15.1179153403, 1, 0.22, 0.079, -26.0, 
33, 1317, 15.1179153403, 1, 0.22, 0.079, -26.0, 
33, 1318, 15.1179153403, 1, 0.22, 0.079, -26.0, 
33, 1319, 15.1179153403, 1, 0.22, 0.079, -26.0, 
33, 1320, 15.1179153403, 1, 0.22, 0.079, -26.0, 
33, 1321, 15.1179153403, 1, 0.22, 0.079, -26.0, 
33, 1322, 15.1179153403, 1, 0.22, 0.079, -26.0, 
33, 1323, 15.1179153403, 1, 0.22, 0.079, -26.0, 
33, 1324, 15.1179153403, 1, 0.22, 0.079, -26.0, 
33, 1325, 15.1179153403, 1, 0.22, 0.079, -26.0, 
33, 1326, 15.1179153403, 1, 0.22, 0.079, -26.0, 
34, 1288, 15.1684121835, 1, 0.22, 0.045, -26.0, 
34, 1327, 15.0916860668, 1, 0.119, 0.079, -26.0, 
34, 1328, 15.1684121835, 1, 0.22, 0.045, -26.0, 
34, 1329, 15.1179153403, 1, 0.22, 0.079, -26.0, 
34, 1330, 15.1179153403, 1, 0.22, 0.079, -26.0, 
34, 1331, 15.1179153403, 1, 0.22, 0.079, -26.0, 
34, 1332, 15.1179153403, 1, 0.22, 0.079, -26.0, 
34, 1333, 15.1179153403, 1, 0.22, 0.079, -26.0, 
34, 1334, 12.4005947452, 1, 0.033, 0.079, -26.0, 
34, 1335, 12.3773293803, 1, 0.222, 0.079, -26.0, 
34, 1336, 15.1179153403, 1, 0.22, 0.079, -26.0, 
34, 1337, 15.1179153403, 1, 0.22, 0.079, -26.0, 
34, 1338, 15.1179153403, 1, 0.22, 0.079, -26.0, 
34, 1339, 15.1179153403, 1, 0.22, 0.079, -26.0, 
34, 1340, 6.72872259627, 1, 0.22, 0.079, 76.0, 
34, 1341, 12.6200435441, 1, 0.22, 0.047, -26.0, 
34, 1342, 14.671147614, 1, 0.015, -0.017, -26.0, 
34, 1343, 15.1179153403, 1, 0.22, 0.079, -26.0, 
34, 1344, 15.1179153403, 1, 0.22, 0.079, -26.0, 
34, 1345, 12.6083472079, 1, 0.22, -0.003, -26.0, 
34, 1346, 12.5122365578, 1, 0.22, 0.06, -26.0, 
34, 1347, 11.8612960673, 1, 0.22, -0.079, -26.0, 
34, 1348, 15.1684121835, 1, 0.22, 0.045, -26.0, 
34, 1349, 15.1179153403, 1, 0.22, 0.079, -26.0, 
34, 1350, 15.1179153403, 1, 0.22, 0.079, -26.0, 
34, 1351, 15.1179153403, 1, 0.22, 0.079, -26.0, 
34, 1352, 15.1179153403, 1, 0.22, 0.079, -26.0, 
34, 1353, 11.8917962449, 1, 0.22, 0.079, -50.0, 
34, 1354, 14.8310810803, 1, 0.055, 0.079, -26.0, 
34, 1355, 15.1179153403, 1, 0.22, 0.079, -26.0, 
34, 1356, 12.6335405236, 1, 0.22, -0.088, -26.0, 
34, 1357, 15.1179153403, 1, 0.22, 0.079, -26.0, 
34, 1358, 14.9318662584, 1, 0.056, 0.079, -26.0, 
34, 1359, 5.7903843848, 1, 0.22, 0.079, 88.0, 
34, 1360, 15.1179153403, 1, 0.22, 0.079, -26.0, 
34, 1361, 12.3954355217, 1, 0.22, -0.114, -26.0, 
34, 1362, 15.1179153403, 1, 0.22, 0.079, -26.0, 
34, 1363, 14.907747732, 1, 0.015, 0.079, -26.0, 
34, 1364, 15.1179153403, 1, 0.22, 0.079, -26.0, 
34, 1365, 15.1179153403, 1, 0.22, 0.079, -26.0, 
35, 1327, 15.0916860668, 1, 0.119, 0.079, -26.0, 
35, 1366, 15.1179153403, 1, 0.22, 0.079, -26.0, 
35, 1367, 15.1179153403, 1, 0.22, 0.079, -26.0, 
35, 1368, 15.1179153403, 1, 0.22, 0.079, -26.0, 
35, 1369, 15.1179153403, 1, 0.22, 0.079, -26.0, 
35, 1370, 11.8917962449, 1, 0.22, 0.079, -50.0, 
35, 1371, 14.6158215559, 1, 0.22, 0.085, -26.0, 
35, 1372, 9.656718507, 1, 0.22, 0.079, -49.0, 
35, 1373, 15.1684121835, 1, 0.22, 0.045, -26.0, 
35, 1374, 12.6335405236, 1, 0.22, -0.088, -26.0, 
35, 1375, 14.9318662584, 1, 0.056, 0.079, -26.0, 
35, 1376, 15.1179153403, 1, 0.22, 0.079, -26.0, 
35, 1377, 15.1179153403, 1, 0.22, 0.079, -26.0, 
35, 1378, 15.1684121835, 1, 0.22, 0.045, -26.0, 
35, 1379, 15.1179153403, 1, 0.22, 0.079, -26.0, 
35, 1380, 15.1684121835, 1, 0.22, 0.045, -26.0, 
35, 1381, 14.671147614, 1, 0.015, -0.017, -26.0, 
35, 1382, 15.1179153403, 1, 0.22, 0.079, -26.0, 
35, 1383, 9.64878066952, 1, 0.22, 0.12, -26.0, 
35, 1384, 14.6549964485, 1, 0.22, 0.079, -26.0, 
35, 1385, 15.1179153403, 1, 0.22, 0.079, -26.0, 
35, 1386, 15.1179153403, 1, 0.22, 0.079, -26.0, 
35, 1387, 12.6200435441, 1, 0.22, 0.047, -26.0, 
35, 1388, 14.907747732, 1, 0.015, 0.079, -26.0, 
35, 1389, 14.6927854263, 1, 0.056, 0.079, -26.0, 
35, 1390, 15.1179153403, 1, 0.22, 0.079, -26.0, 
35, 1391, 15.1179153403, 1, 0.22, 0.079, -26.0, 
35, 1392, 15.1179153403, 1, 0.22, 0.079, -26.0, 
35, 1393, 15.1179153403, 1, 0.22, 0.079, -26.0, 
35, 1394, 15.1179153403, 1, 0.22, 0.079, -26.0, 
35, 1395, 15.1684121835, 1, 0.22, 0.045, -26.0, 
35, 1396, 12.6580489042, 1, 0.079, 0.079, -26.0, 
35, 1397, 15.1684121835, 1, 0.22, 0.045, -26.0, 
35, 1398, 11.8183231366, 1, 0.22, 0.079, -37.0, 
35, 1399, 13.3381535238, 1, 0.138, 0.079, -26.0, 
35, 1400, 15.1179153403, 1, 0.22, 0.079, -26.0, 
35, 1401, 15.1179153403, 1, 0.22, 0.079, -26.0, 
35, 1402, 15.1179153403, 1, 0.22, 0.079, -26.0, 
35, 1403, 14.6262145037, 1, 0.015, -0.05, -26.0, 
35, 1404, 15.1179153403, 1, 0.22, 0.079, -26.0, 
36, 1389, 9.56685235029, 1, 0.056, 0.079, -50.0, 
36, 1405, 15.1684121835, 1, 0.22, 0.045, -26.0, 
36, 1406, 15.1179153403, 1, 0.22, 0.079, -26.0, 
36, 1407, 12.6335405236, 1, 0.22, -0.088, -26.0, 
36, 1408, 11.0351837743, 1, 0.22, 0.079, -64.0, 
36, 1409, 15.1179153403, 1, 0.22, 0.079, -26.0, 
36, 1410, 15.0916860668, 1, 0.119, 0.079, -26.0, 
36, 1411, 15.1179153403, 1, 0.22, 0.079, -26.0, 
36, 1412, 15.1684121835, 1, 0.22, 0.045, -26.0, 
36, 1413, 15.1684121835, 1, 0.22, 0.045, -26.0, 
36, 1414, 9.81496294181, 1, 0.22, 0.079, 64.0, 
36, 1415, 14.0396616698, 1, 0.015, -0.017, -13.0, 
36, 1416, 15.0916860668, 1, 0.119, 0.079, -26.0, 
36, 1417, 15.1179153403, 1, 0.22, 0.079, -26.0, 
36, 1418, 15.1179153403, 1, 0.22, 0.079, -26.0, 
36, 1419, 14.5668818502, 1, 0.1, 0.079, -26.0, 
36, 1420, 15.1179153403, 1, 0.22, 0.079, -26.0, 
36, 1421, 15.1179153403, 1, 0.22, 0.079, -26.0, 
36, 1422, 15.1684121835, 1, 0.22, 0.045, -26.0, 
36, 1423, 15.1179153403, 1, 0.22, 0.079, -26.0, 
36, 1424, 12.6551409428, 1, 0.22, 0.114, -26.0, 
36, 1425, 14.6927854263, 1, 0.056, 0.079, -26.0, 
36, 1426, 5.22940941359, 1, 0.22, 0.079, 82.0, 
36, 1427, 12.0731208087, 1, 0.22, 0.045, -25.0, 
36, 1428, 11.1404879122, 1, 0.22, 0.079, 40.0, 
36, 1429, 15.1684121835, 1, 0.22, 0.045, -26.0, 
36, 1430, 15.1179153403, 1, 0.22, 0.079, -26.0, 
36, 1431, 15.1179153403, 1, 0.22, 0.079, -26.0, 
36, 1432, 14.6158215559, 1, 0.22, 0.085, -26.0, 
36, 1433, 15.1179153403, 1, 0.22, 0.079, -26.0, 
36, 1434, 15.1179153403, 1, 0.22, 0.079, -26.0, 
36, 1435, 12.3997875783, 1, 0.22, -0.078, -26.0, 
36, 1436, 14.6927854263, 1, 0.056, 0.079, -26.0, 
36, 1437, 13.3381535238, 1, 0.138, 0.079, -26.0, 
36, 1438, 15.1179153403, 1, 0.22, 0.079, -26.0, 
36, 1439, 15.1684121835, 1, 0.22, 0.045, -26.0, 
36, 1440, 15.1179153403, 1, 0.22, 0.079, -26.0, 
36, 1441, 15.1684121835, 1, 0.22, 0.045, -26.0, 
36, 1442, 15.1179153403, 1, 0.22, 0.079, -26.0, 
36, 1443, 12.4605426931, 1, 0.22, 0.079, 35.0, 
37, 1419, 14.5668818502, 1, 0.1, 0.079, -26.0, 
37, 1444, 14.9267215453, 1, 0.22, -0.046, -26.0, 
37, 1445, 14.888027656, 1, 0.137, 0.045, -26.0, 
37, 1446, 15.1179153403, 1, 0.22, 0.079, -26.0, 
37, 1447, 15.1179153403, 1, 0.22, 0.079, -26.0, 
37, 1448, 15.1684121835, 1, 0.22, 0.045, -26.0, 
37, 1449, 15.1179153403, 1, 0.22, 0.079, -26.0, 
37, 1450, 12.4225108293, 1, 0.22, -0.06, -26.0, 
37, 1451, 14.0396616698, 1, 0.015, -0.017, -13.0, 
37, 1452, 12.8978319451, 1, 0.22, 0.045, 48.0, 
37, 1453, 15.0916860668, 1, 0.119, 0.079, -26.0, 
37, 1454, 12.3997875783, 1, 0.22, -0.078, -26.0, 
37, 1455, 15.1179153403, 1, 0.22, 0.079, -26.0, 
37, 1456, 12.6335405236, 1, 0.22, -0.088, -26.0, 
37, 1457, 8.06069465991, 1, 0.22, 0.079, 61.0, 
37, 1458, 12.6335405236, 1, 0.22, -0.088, -26.0, 
37, 1459, 12.5995243913, 1, 0.22, -0.053, -26.0, 
37, 1460, 12.3903135807, 1, 0.22, 0.017, -26.0, 
37, 1461, 15.1684121835, 1, 0.22, 0.045, -26.0, 
37, 1462, 15.1179153403, 1, 0.22, 0.079, -26.0, 
37, 1463, 15.1684121835, 1, 0.22, 0.045, -26.0, 
37, 1464, 15.1684121835, 1, 0.22, 0.045, -26.0, 
37, 1465, 15.1179153403, 1, 0.22, 0.079, -26.0, 
37, 1466, 12.9129985065, 1, 0.233, 0.045, -26.0, 
37, 1467, 15.1179153403, 1, 0.22, 0.079, -26.0, 
37, 1468, 15.1684121835, 1, 0.22, 0.045, -26.0, 
37, 1469, 15.1179153403, 1, 0.22, 0.079, -26.0, 
37, 1470, 15.1179153403, 1, 0.22, 0.079, -26.0, 
37, 1471, 15.1684121835, 1, 0.22, 0.045, -26.0, 
37, 1472, 15.1179153403, 1, 0.22, 0.079, -26.0, 
37, 1473, 15.1684121835, 1, 0.22, 0.045, -26.0, 
37, 1474, 14.6927854263, 1, 0.056, 0.079, -26.0, 
37, 1475, 15.1684121835, 1, 0.22, 0.045, -26.0, 
37, 1476, 15.1179153403, 1, 0.22, 0.079, -26.0, 
37, 1477, 6.94460097662, 1, 0.22, 0.079, 9.0, 
37, 1478, 15.1179153403, 1, 0.22, 0.079, -26.0, 
37, 1479, 15.1179153403, 1, 0.22, 0.079, -26.0, 
37, 1480, 6.72740026659, 1, 0.22, 0.045, 79.0, 
37, 1481, 14.5827395317, 1, 0.238, 0.079, -26.0, 
37, 1482, 15.1684121835, 1, 0.22, 0.045, -26.0, 
38, 1444, 11.9775435512, 1, 0.22, -0.046, -43.0, 
38, 1483, 15.1684121835, 1, 0.22, 0.045, -26.0, 
38, 1484, 15.1179153403, 1, 0.22, 0.079, -26.0, 
38, 1485, 15.1684121835, 1, 0.22, 0.045, -26.0, 
38, 1486, 15.1684121835, 1, 0.22, 0.045, -26.0, 
38, 1487, 14.5869990091, 1, 0.22, -0.048, -26.0, 
38, 1488, 15.1684121835, 1, 0.22, 0.045, -26.0, 
38, 1489, 15.1179153403, 1, 0.22, 0.079, -26.0, 
38, 1490, 12.6335405236, 1, 0.22, -0.088, -26.0, 
38, 1491, 15.1179153403, 1, 0.22, 0.079, -26.0, 
38, 1492, 15.1684121835, 1, 0.22, 0.045, -26.0, 
38, 1493, 12.4941724576, 1, 0.22, 0.079, -26.0, 
38, 1494, 12.5724830447, 1, 0.075, 0.079, -26.0, 
38, 1495, 12.3276341051, 1, 0.205, 0.079, -26.0, 
38, 1496, 15.1684121835, 1, 0.22, 0.045, -26.0, 
38, 1497, 15.1179153403, 1, 0.22, 0.079, -26.0, 
38, 1498, 8.10376131676, 1, 0.22, 0.079, 65.0, 
38, 1499, 15.1684121835, 1, 0.22, 0.045, -26.0, 
38, 1500, 8.06069465991, 1, 0.22, 0.079, 61.0, 
38, 1501, 15.1179153403, 1, 0.22, 0.079, -26.0, 
38, 1502, 15.1179153403, 1, 0.22, 0.079, -26.0, 
38, 1503, 14.5668818502, 1, 0.1, 0.079, -26.0, 
38, 1504, 5.72775838829, 1, 0.22, 0.079, 9.0, 
38, 1505, 15.1179153403, 1, 0.22, 0.079, -26.0, 
38, 1506, 10.9146208568, 1, 0.22, 0.045, 41.0, 
38, 1507, 14.5827395317, 1, 0.238, 0.079, -26.0, 
38, 1508, 15.1684121835, 1, 0.22, 0.045, -26.0, 
38, 1509, 15.1684121835, 1, 0.22, 0.045, -26.0, 
38, 1510, 14.534896038, 1, 0.22, -0.06, -5.0, 
38, 1511, 15.1179153403, 1, 0.22, 0.079, -26.0, 
38, 1512, 12.8213130084, 1, 0.22, 0.079, -26.0, 
38, 1513, 15.1179153403, 1, 0.22, 0.079, -26.0, 
38, 1514, 7.99384594526, 1, 0.22, 0.079, -75.0, 
38, 1515, 14.6927854263, 1, 0.056, 0.079, -26.0, 
38, 1516, 15.1179153403, 1, 0.22, 0.079, -26.0, 
38, 1517, 15.1684121835, 1, 0.22, 0.045, -26.0, 
38, 1518, 15.1179153403, 1, 0.22, 0.079, -26.0, 
38, 1519, 15.1179153403, 1, 0.22, 0.079, -26.0, 
38, 1520, 12.5349750837, 1, 0.182, 0.079, -26.0, 
38, 1521, 15.1179153403, 1, 0.22, 0.079, -26.0, 
39, 1487, 14.5869990091, 1, 0.22, -0.048, -26.0, 
39, 1522, 15.1179153403, 1, 0.22, 0.079, -26.0, 
39, 1523, 15.1684121835, 1, 0.22, 0.045, -26.0, 
39, 1524, 12.4333689128, 1, 0.22, 0.057, -26.0, 
39, 1525, 12.3018152542, 1, 0.039, 0.045, -26.0, 
39, 1526, 12.5349750837, 1, 0.182, 0.079, -26.0, 
39, 1527, 15.1179153403, 1, 0.22, 0.079, -26.0, 
39, 1528, 15.1684121835, 1, 0.22, 0.045, -26.0, 
39, 1529, 15.1179153403, 1, 0.22, 0.079, -26.0, 
39, 1530, 11.7827236578, 1, 0.22, 0.079, -19.0, 
39, 1531, 14.5869990091, 1, 0.22, -0.048, -26.0, 
39, 1532, 15.1684121835, 1, 0.22, 0.045, -26.0, 
39, 1533, 15.1684121835, 1, 0.22, 0.045, -26.0, 
39, 1534, 14.7985135075, 1, 0.22, 0.077, -26.0, 
39, 1535, 14.5949317685, 1, 0.031, 0.079, -26.0, 
39, 1536, 15.1179153403, 1, 0.22, 0.079, -26.0, 
39, 1537, 12.8773449691, 1, 0.22, 0.045, 27.0, 
39, 1538, 15.1684121835, 1, 0.22, 0.045, -26.0, 
39, 1539, 15.1179153403, 1, 0.22, 0.079, -26.0, 
39, 1540, 15.1179153403, 1, 0.22, 0.079, -26.0, 
39, 1541, 14.5827395317, 1, 0.238, 0.079, -26.0, 
39, 1542, 12.6318617542, 1, 0.188, 0.079, -26.0, 
39, 1543, 15.1179153403, 1, 0.22, 0.079, -26.0, 
39, 1544, 11.5855603489, 1, 0.056, 0.079, -26.0, 
39, 1545, 12.48136325, 1, 0.22, 0.079, 33.0, 
39, 1546, 7.32591983788, 1, 0.22, 0.079, 76.0, 
39, 1547, 15.1179153403, 1, 0.22, 0.079, -26.0, 
39, 1548, 15.1179153403, 1, 0.22, 0.079, -26.0, 
39, 1549, 15.1684121835, 1, 0.22, 0.045, -26.0, 
39, 1550, 12.3994362093, 1, 0.22, -0.056, -26.0, 
39, 1551, 12.687341556, 1, 0.22, 0.062, -26.0, 
39, 1552, 14.3508426073, 1, 0.22, 0.045, -22.0, 
39, 1553, 15.1179153403, 1, 0.22, 0.079, -26.0, 
39, 1554, 15.1179153403, 1, 0.22, 0.079, -26.0, 
39, 1555, 15.1684121835, 1, 0.22, 0.045, -26.0, 
39, 1556, 15.1684121835, 1, 0.22, 0.045, -26.0, 
39, 1557, 11.7222353972, 1, 0.003, 0.045, 41.0, 
39, 1558, 15.1684121835, 1, 0.22, 0.045, -26.0, 
39, 1559, 14.8178241159, 1, 0.138, 0.079, -26.0, 
39, 1560, 15.1179153403, 1, 0.22, 0.079, -26.0, 
40, 1559, 7.10717634501, 1, 0.138, 0.079, -3.0, 
40, 1561, 15.1179153403, 1, 0.22, 0.079, -26.0, 
40, 1562, 15.1684121835, 1, 0.22, 0.045, -26.0, 
40, 1563, 14.8912370027, 1, 0.22, 0.028, -26.0, 
40, 1564, 15.1179153403, 1, 0.22, 0.079, -26.0, 
40, 1565, 10.5955333186, 1, 0.012, 0.077, -26.0, 
40, 1566, 15.1179153403, 1, 0.22, 0.079, -26.0, 
40, 1567, 14.6000794598, 1, 0.233, 0.045, -26.0, 
40, 1568, 15.1684121835, 1, 0.22, 0.045, -26.0, 
40, 1569, 15.1179153403, 1, 0.22, 0.079, -26.0, 
40, 1570, 15.1684121835, 1, 0.22, 0.045, -26.0, 
40, 1571, 14.5827395317, 1, 0.238, 0.079, -26.0, 
40, 1572, 15.1179153403, 1, 0.22, 0.079, -26.0, 
40, 1573, 14.3508426073, 1, 0.22, 0.045, -22.0, 
40, 1574, 14.8178241159, 1, 0.138, 0.079, -26.0, 
40, 1575, 12.39673732, 1, 0.204, 0.045, -26.0, 
40, 1576, 9.5860977143, 1, 0.22, 0.057, -4.0, 
40, 1577, 15.1684121835, 1, 0.22, 0.045, -26.0, 
40, 1578, 15.1684121835, 1, 0.22, 0.045, -26.0, 
40, 1579, 14.3508426073, 1, 0.22, 0.045, -22.0, 
40, 1580, 15.1179153403, 1, 0.22, 0.079, -26.0, 
40, 1581, 11.8954191134, 1, 0.087, 0.079, -26.0, 
40, 1582, 7.29660229606, 1, 0.22, 0.079, 12.0, 
40, 1583, 14.3300026979, 1, 0.112, 0.079, -26.0, 
40, 1584, 15.1684121835, 1, 0.22, 0.045, -26.0, 
40, 1585, 14.5869990091, 1, 0.22, -0.048, -26.0, 
40, 1586, 15.1684121835, 1, 0.22, 0.045, -26.0, 
40, 1587, 14.631295111, 1, 0.207, 0.045, -26.0, 
40, 1588, 15.1179153403, 1, 0.22, 0.079, -26.0, 
40, 1589, 12.48136325, 1, 0.22, 0.079, 33.0, 
