*****Rover GA expirement*****
Date:2017-08-23 22:09:34.020693
Population size:30
Generation Count:30
Mutation Probability:0.2
Cross Over Probability:0.35
*****************************
Generation, ID, Max Turn Strength, Max Yaw Change per CB, Num Vision Cones, Sweep Weight Factor, Distance Weight Factor, Wall Distance, Fitness
4, 120, 245, 43, 1, 4.5567178363, 2.64707395379, 4.31451249376, 1.0
4, 121, 94, 91, 7, 2.96308196759, 3.83378758261, 9.6142499757, 1.0
4, 122, 398, 84, 17, 0.356645161432, 3.35352888332, 7.88880128629, 1.0
4, 123, 126, 43, 15, 1.53727091757, 4.97118973046, 6.00904860451, 2.77755556
4, 124, 363, 86, 15, 2.38135069071, 3.78856823129, 5.61759429012, 1.0
4, 125, 94, 91, 7, 2.96308196759, 3.83378758261, 4.62617392415, 1.0
4, 126, 94, 91, 7, 2.96308196759, 3.83378758261, 6.86088672795, 1.0
4, 127, 398, 84, 17, 2.03641075141, 1.1080082923, 9.6142499757, 1.0
4, 128, 94, 91, 7, 2.96308196759, 3.83378758261, 4.62617392415, 1.0
4, 129, 245, 43, 1, 4.5567178363, 2.64707395379, 4.31451249376, 1.0
4, 130, 378, 86, 15, 1.53727091757, 4.97118973046, 6.00904860451, 1.0
4, 131, 245, 43, 1, 4.5567178363, 2.64707395379, 9.08659558318, 1.0
4, 132, 94, 84, 17, 2.03641075141, 1.1080082923, 6.86088672795, 1.0
4, 133, 245, 43, 1, 4.5567178363, 2.64707395379, 4.31451249376, 1.0
4, 134, 378, 86, 1, 2.96308196759, 3.83378758261, 4.62617392415, 1.0
4, 135, 94, 91, 7, 2.96308196759, 3.78856823129, 6.00904860451, 1.0
4, 136, 136, 85, 77, 1.7142927951, 1.34209679898, 8.15547889079, 1.0
4, 137, 126, 43, 1, 2.96308196759, 3.83378758261, 4.62617392415, 1.0
4, 138, 378, 86, 15, 2.38135069071, 3.78856823129, 9.6142499757, 3.36098889
4, 139, 78, 93, 69, 0.753845101811, 3.16961302562, 1.54167252562, 1.0
4, 140, 363, 19, 67, 2.93051999025, 2.54736306791, 5.27256820682, 1.0
4, 141, 378, 86, 15, 2.93051999025, 2.54736306791, 4.73673666056, 1.0
4, 142, 245, 43, 1, 4.93505915207, 3.85574796829, 7.83084576923, 1.0
4, 143, 78, 19, 67, 1.53727091757, 4.97118973046, 6.00904860451, 1.0
4, 144, 378, 93, 69, 0.624029257451, 3.16961302562, 1.54167252562, 1.77768889
4, 145, 94, 91, 7, 4.5567178363, 4.77080609063, 7.65413163898, 1.0
5, 9, 300, 82, 37, 2.96308196759, 3.83378758261, 6.86088672795, 1.0
5, 146, 94, 91, 7, 4.94209376626, 3.78856823129, 6.00904860451, 1.0
5, 147, 245, 43, 1, 4.5567178363, 2.64707395379, 4.31451249376, 1.0
5, 148, 378, 86, 15, 1.53727091757, 4.97118973046, 6.00904860451, 1.0
5, 149, 378, 86, 15, 2.93051999025, 2.54736306791, 4.73673666056, 1.0
5, 150, 94, 91, 7, 2.96308196759, 3.83378758261, 6.86088672795, 1.0
5, 151, 94, 91, 7, 4.94209376626, 3.78856823129, 6.86088672795, 1.0
5, 152, 94, 91, 7, 1.7142927951, 1.34209679898, 8.15547889079, 1.0
5, 153, 94, 91, 7, 4.5567178363, 4.77080609063, 7.65413163898, 1.0
5, 154, 94, 91, 7, 4.5567178363, 4.77080609063, 7.65413163898, 1.0
5, 155, 378, 86, 1, 2.96308196759, 3.83378758261, 6.86088672795, 1.0
5, 156, 272, 86, 15, 2.38135069071, 3.78856823129, 5.61759429012, 6.55500244141
5, 157, 245, 43, 1, 4.5567178363, 2.64707395379, 4.31451249376, 1.0
5, 158, 378, 86, 1, 2.96308196759, 3.83378758261, 4.62617392415, 1.0
5, 159, 378, 91, 7, 4.5567178363, 2.64707395379, 4.31451249376, 1.0
5, 160, 363, 19, 67, 2.93051999025, 2.54736306791, 0.0903217225723, 1.0
5, 161, 136, 85, 77, 4.5567178363, 4.77080609063, 7.65413163898, 6.48285675174
5, 162, 78, 93, 69, 0.753845101811, 3.16961302562, 4.62617392415, 1.0
5, 163, 94, 91, 7, 2.45227353436, 0.170478162598, 5.27256820682, 1.0
5, 164, 78, 93, 69, 0.753845101811, 3.16961302562, 5.32417516603, 1.0
5, 165, 94, 84, 17, 2.03641075141, 1.1080082923, 6.00904860451, 1.0
5, 166, 363, 86, 15, 1.53727091757, 4.97118973046, 6.00904860451, 1.0
5, 167, 94, 91, 69, 0.753845101811, 3.16961302562, 1.54167252562, 1.0
5, 168, 245, 43, 1, 4.5567178363, 2.64707395379, 9.08659558318, 1.0
5, 169, 94, 86, 1, 2.96308196759, 3.83378758261, 1.54167252562, 1.0
5, 170, 378, 86, 15, 2.93051999025, 2.54736306791, 4.73673666056, 1.0
5, 171, 136, 85, 77, 1.7142927951, 1.34209679898, 8.15547889079, 6.47295281641
5, 172, 78, 93, 7, 2.96308196759, 3.78856823129, 6.00904860451, 1.0
5, 173, 94, 91, 7, 2.96308196759, 3.83378758261, 4.62617392415, 1.0
5, 174, 245, 43, 1, 1.88650202238, 3.83378758261, 4.62617392415, 1.0
6, 156, 133, 86, 15, 2.38135069071, 3.78856823129, 7.65413163898, 5.89466621973
6, 175, 94, 91, 7, 4.5567178363, 4.77080609063, 5.61759429012, 1.0
6, 176, 94, 91, 7, 4.5567178363, 3.31649825347, 7.65413163898, 1.0
6, 177, 378, 86, 15, 4.5567178363, 2.64707395379, 8.83135922313, 1.0
6, 178, 245, 43, 1, 4.5567178363, 2.64707395379, 9.08659558318, 1.0
6, 179, 347, 43, 1, 4.5567178363, 2.64707395379, 4.31451249376, 1.0
6, 180, 378, 86, 1, 2.96308196759, 3.83378758261, 4.62617392415, 1.0
6, 181, 245, 43, 1, 4.5567178363, 2.64707395379, 4.31451249376, 1.0
6, 182, 245, 43, 1, 1.88650202238, 3.83378758261, 4.62617392415, 1.0
6, 183, 363, 19, 1, 2.96308196759, 3.83378758261, 4.62617392415, 1.0
6, 184, 94, 91, 7, 4.5567178363, 4.77080609063, 7.65413163898, 1.0
6, 185, 378, 91, 7, 4.5567178363, 2.64707395379, 4.31451249376, 1.0
6, 186, 245, 43, 7, 1.88650202238, 3.83378758261, 4.62617392415, 6.46022492719
6, 187, 245, 43, 1, 4.5567178363, 2.64707395379, 4.31451249376, 1.0
6, 188, 300, 82, 37, 2.96308196759, 3.83378758261, 6.86088672795, 1.0
6, 189, 94, 91, 7, 4.5567178363, 4.77080609063, 7.65413163898, 1.0
6, 190, 378, 86, 15, 2.93051999025, 2.54736306791, 4.73673666056, 1.0
6, 191, 94, 91, 7, 2.96308196759, 3.83378758261, 2.00858251622, 1.0
6, 192, 378, 86, 15, 1.53727091757, 4.97118973046, 6.00904860451, 1.0
6, 193, 378, 91, 1, 2.93051999025, 2.54736306791, 4.73673666056, 1.0
6, 194, 94, 84, 17, 2.03641075141, 1.1080082923, 6.00904860451, 1.0
6, 195, 94, 91, 1, 4.5567178363, 2.64707395379, 4.31451249376, 1.0
6, 196, 245, 43, 7, 4.94209376626, 3.78856823129, 6.00904860451, 1.0
6, 197, 378, 86, 15, 2.93051999025, 2.54736306791, 4.73673666056, 1.0
6, 198, 363, 86, 15, 1.53727091757, 4.97118973046, 6.00904860451, 1.0
6, 199, 206, 91, 7, 2.45227353436, 0.170478162598, 5.27256820682, 1.0
6, 200, 378, 86, 67, 2.93051999025, 2.54736306791, 0.0903217225723, 1.0
6, 201, 94, 91, 7, 2.96308196759, 3.83378758261, 4.62617392415, 1.0
6, 202, 378, 86, 15, 2.93051999025, 2.54736306791, 4.73673666056, 1.0
6, 203, 378, 91, 7, 4.5567178363, 2.64707395379, 4.31451249376, 1.0
7, 186, 245, 43, 15, 2.93051999025, 2.54736306791, 4.73673666056, 1.0
7, 204, 94, 1, 7, 4.5567178363, 4.77080609063, 2.00858251622, 1.0
7, 205, 94, 91, 7, 4.5567178363, 4.77080609063, 7.65413163898, 1.0
7, 206, 245, 86, 1, 4.5567178363, 2.64707395379, 4.31451249376, 1.0
7, 207, 94, 91, 7, 4.2272139319, 3.31649825347, 7.65413163898, 1.0
7, 208, 94, 91, 7, 4.5567178363, 2.64707395379, 4.31451249376, 1.0
7, 209, 378, 78, 7, 4.5567178363, 3.31649825347, 7.65413163898, 1.0
7, 210, 378, 91, 1, 2.93051999025, 3.83378758261, 6.86088672795, 1.0
7, 211, 94, 91, 7, 3.36337434446, 3.83378758261, 2.00858251622, 1.0
7, 212, 378, 86, 15, 2.93051999025, 2.54736306791, 4.73673666056, 1.0
7, 213, 300, 82, 37, 2.96308196759, 0.27853266514, 4.73673666056, 6.59428066678
7, 214, 300, 82, 37, 2.96308196759, 3.83378758261, 6.86088672795, 1.0
7, 215, 94, 91, 7, 4.5567178363, 4.77080609063, 5.61759429012, 1.0
7, 216, 378, 86, 1, 2.96308196759, 3.83378758261, 4.62617392415, 1.0
7, 217, 378, 86, 15, 2.93051999025, 2.54736306791, 4.73673666056, 1.0
7, 218, 378, 91, 7, 4.5567178363, 2.64707395379, 4.31451249376, 1.0
7, 219, 378, 91, 1, 2.93051999025, 2.54736306791, 4.73673666056, 1.0
7, 220, 94, 91, 7, 2.96308196759, 3.83378758261, 2.00858251622, 1.0
7, 221, 347, 13, 1, 4.5567178363, 2.64707395379, 4.31451249376, 1.0
7, 222, 245, 43, 37, 4.5567178363, 2.64707395379, 9.08659558318, 1.0
7, 223, 378, 86, 15, 2.93051999025, 2.54736306791, 4.73673666056, 1.0
7, 224, 94, 91, 7, 4.5567178363, 4.77080609063, 5.61759429012, 1.0
7, 225, 378, 86, 15, 2.93051999025, 2.54736306791, 4.73673666056, 1.0
7, 226, 245, 43, 1, 4.5567178363, 2.64707395379, 4.31451249376, 1.0
7, 227, 347, 49, 1, 4.5567178363, 2.64707395379, 4.31451249376, 1.0
7, 228, 378, 86, 7, 1.88650202238, 3.83378758261, 4.62617392415, 1.0
7, 229, 94, 91, 7, 2.96308196759, 3.83378758261, 5.61759429012, 1.0
7, 230, 94, 91, 7, 4.5567178363, 3.31649825347, 7.65413163898, 1.0
7, 231, 378, 86, 15, 2.93051999025, 4.00719920032, 4.73673666056, 1.0
7, 232, 300, 82, 37, 2.96308196759, 3.83378758261, 6.86088672795, 1.0
8, 213, 300, 82, 37, 2.96308196759, 0.27853266514, 4.73673666056, 6.58579800174
8, 233, 300, 82, 37, 2.96308196759, 3.83378758261, 6.86088672795, 1.0
8, 234, 245, 57, 37, 4.5567178363, 2.64707395379, 9.08659558318, 1.0
8, 235, 94, 91, 7, 4.5567178363, 4.77080609063, 7.65413163898, 1.0
8, 236, 245, 43, 37, 4.5567178363, 2.64707395379, 9.08659558318, 1.0
8, 237, 378, 86, 15, 2.93051999025, 2.54736306791, 4.73673666056, 1.0
8, 238, 378, 91, 1, 2.93051999025, 3.83378758261, 6.86088672795, 1.0
8, 239, 378, 91, 1, 2.93051999025, 2.64707395379, 4.31451249376, 1.0
8, 240, 245, 43, 37, 4.5567178363, 2.64707395379, 9.08659558318, 1.0
8, 241, 338, 1, 7, 4.5567178363, 4.77080609063, 2.00858251622, 1.0
8, 242, 245, 91, 1, 4.5567178363, 3.83378758261, 6.86088672795, 1.0
8, 243, 94, 91, 7, 3.36337434446, 3.83378758261, 2.00858251622, 1.0
8, 244, 94, 91, 7, 4.5567178363, 4.77080609063, 7.65413163898, 1.0
8, 245, 378, 86, 7, 1.88650202238, 3.83378758261, 4.62617392415, 1.0
8, 246, 378, 86, 15, 2.93051999025, 2.54736306791, 4.73673666056, 1.0
8, 247, 378, 86, 15, 2.93051999025, 2.54736306791, 4.73673666056, 1.0
8, 248, 378, 78, 7, 0.911137361172, 3.31649825347, 7.65413163898, 1.0
8, 249, 94, 91, 7, 4.5567178363, 4.77080609063, 7.65413163898, 1.0
8, 250, 245, 86, 1, 4.5567178363, 2.64707395379, 4.31451249376, 1.0
8, 251, 94, 91, 7, 4.2272139319, 0.795244987961, 7.65413163898, 1.0
8, 252, 94, 91, 7, 2.96308196759, 3.83378758261, 2.00858251622, 1.0
8, 253, 245, 43, 1, 4.5567178363, 2.64707395379, 4.31451249376, 1.0
8, 254, 94, 91, 7, 4.5567178363, 4.77080609063, 5.61759429012, 1.0
8, 255, 378, 43, 37, 4.5567178363, 2.64707395379, 9.08659558318, 1.0
8, 256, 378, 32, 1, 2.93051999025, 3.31649825347, 7.65413163898, 1.0
8, 257, 94, 91, 7, 4.5567178363, 2.64707395379, 4.31451249376, 1.0
8, 258, 94, 91, 7, 4.5567178363, 4.77080609063, 5.61759429012, 1.0
8, 259, 378, 81, 7, 4.5567178363, 2.54736306791, 4.73673666056, 1.0
8, 260, 94, 91, 7, 4.5567178363, 2.64707395379, 4.31451249376, 1.0
8, 261, 347, 49, 1, 2.93051999025, 3.83378758261, 6.86088672795, 1.0
9, 213, 245, 86, 1, 4.5567178363, 2.64707395379, 4.31451249376, 1.0
9, 262, 378, 7, 1, 2.93051999025, 2.64707395379, 4.31451249376, 1.0
9, 263, 94, 91, 7, 4.5567178363, 2.64707395379, 4.31451249376, 1.0
9, 264, 378, 86, 15, 2.93051999025, 2.54736306791, 4.73673666056, 1.0
9, 265, 378, 91, 1, 2.93051999025, 2.64707395379, 4.31451249376, 1.0
9, 266, 378, 86, 15, 2.93051999025, 2.54736306791, 4.73673666056, 1.0
9, 267, 94, 91, 7, 4.2272139319, 0.795244987961, 7.65413163898, 1.0
9, 268, 94, 91, 7, 4.5567178363, 4.77080609063, 7.65413163898, 1.0
9, 269, 94, 91, 7, 4.2272139319, 0.795244987961, 7.65413163898, 1.0
9, 270, 245, 86, 15, 2.93051999025, 2.54736306791, 4.73673666056, 6.56110011816
9, 271, 94, 91, 7, 3.36337434446, 3.83378758261, 2.00858251622, 1.0
9, 272, 300, 82, 37, 2.96308196759, 3.83378758261, 6.86088672795, 1.0
9, 273, 378, 91, 1, 2.93051999025, 3.83378758261, 6.86088672795, 1.0
9, 274, 94, 91, 7, 2.96308196759, 3.83378758261, 2.00858251622, 1.0
9, 275, 378, 86, 15, 2.93051999025, 3.31649825347, 7.65413163898, 1.0
9, 276, 245, 43, 73, 4.5567178363, 2.64707395379, 4.31451249376, 6.4788862423
9, 277, 94, 91, 7, 4.5567178363, 2.54736306791, 4.73673666056, 1.0
9, 278, 378, 86, 15, 2.93051999025, 2.54736306791, 4.73673666056, 1.0
9, 279, 94, 91, 1, 4.5567178363, 3.83378758261, 6.86088672795, 1.0
9, 280, 347, 63, 1, 2.93051999025, 3.83378758261, 6.86088672795, 1.0
9, 281, 378, 78, 7, 0.911137361172, 2.64707395379, 4.31451249376, 1.0
9, 282, 378, 86, 15, 4.5567178363, 3.83378758261, 4.62617392415, 1.0
9, 283, 378, 86, 15, 2.93051999025, 2.54736306791, 4.73673666056, 1.0
9, 284, 378, 91, 1, 2.93051999025, 2.64707395379, 4.31451249376, 1.0
9, 285, 245, 91, 7, 2.93051999025, 1.56282223642, 4.73673666056, 6.52843126085
9, 286, 300, 86, 1, 4.5567178363, 2.64707395379, 4.31451249376, 1.0
9, 287, 378, 82, 37, 2.96308196759, 0.27853266514, 4.73673666056, 1.0
9, 288, 94, 91, 79, 4.5567178363, 4.77080609063, 5.61759429012, 1.0
9, 289, 245, 43, 83, 4.5567178363, 2.64707395379, 4.31451249376, 6.52601355566
9, 290, 378, 86, 7, 1.88650202238, 4.77080609063, 7.30116224599, 1.0
10, 270, 245, 91, 1, 2.93051999025, 2.64707395379, 4.31451249376, 1.0
10, 291, 94, 91, 7, 4.5567178363, 2.64707395379, 4.31451249376, 1.0
10, 292, 94, 86, 1, 2.93051999025, 2.54736306791, 4.73673666056, 1.0
10, 293, 378, 86, 15, 2.93051999025, 3.83378758261, 6.86088672795, 1.0
10, 294, 378, 86, 7, 3.36337434446, 3.83378758261, 2.00858251622, 1.0
10, 295, 185, 91, 1, 2.93051999025, 2.64707395379, 4.31451249376, 1.0
10, 296, 94, 91, 7, 4.5567178363, 3.83378758261, 2.00858251622, 1.0
10, 297, 378, 91, 15, 2.93051999025, 2.54736306791, 4.73673666056, 1.0
10, 298, 378, 7, 15, 0.846099034717, 2.64707395379, 4.31451249376, 1.0
