*****Rover GA expirement*****
Date:2017-06-29 10:28:13.768483
Population size:50
Generation Count:50
Mutation Probability:0.2
Cross Over Probability:0.35
*****************************
Generation, ID, Max Turn Strength, Max Yaw Change per CB, Num Vision Cones, Sweep Weight Factor, Distance Weight Factor, Wall Distance, Fitness
2, 131, 156, 97, 51, 2.74520000609, 3.02288412151, 7.04920325777, 103.8425
2, 132, 164, 33, 43, 4.1006528209, 4.61390976369, 7.19399104591, 103.89
2, 133, 232, 66, 61, 1.61717676069, 1.45978075944, 5.18838276437, 105.9425
2, 134, 251, 69, 21, 2.33817562354, 2.20218969726, 6.25937561257, 106.575
2, 135, 244, 28, 59, 4.93587630831, 4.48419244588, 8.48649446581, 109.05
2, 136, 156, 97, 51, 2.74520000609, 2.24815314516, 9.27255609234, 108.355
2, 137, 250, 90, 81, 2.64326650652, 0.701252690775, 4.60101842681, 107.58
2, 138, 262, 96, 99, 4.1006528209, 4.61390976369, 7.19399104591, 108.74
2, 139, 156, 97, 51, 2.74520000609, 3.02288412151, 7.04920325777, 103.62
2, 140, 156, 97, 51, 0.655556548657, 2.39721015292, 5.40012557239, 103.8725
2, 141, 370, 51, 23, 2.15767440009, 2.62277855356, 9.62904536837, 107.855
2, 142, 167, 42, 99, 4.79426525189, 3.94554717376, 5.60995786044, 104.3975
2, 143, 250, 90, 43, 1.19501753106, 0.913022456305, 0.993649752967, 107.3675
2, 144, 247, 70, 81, 0.868295643778, 1.26693007794, 9.9693587706, 106.79
2, 145, 167, 42, 99, 4.79426525189, 3.94554717376, 5.60995786044, 104.095
2, 146, 228, 64, 29, 0.904652977885, 0.237072074798, 6.28451328643, 101.15
2, 147, 394, 50, 97, 0.868295643778, 1.26693007794, 6.00536024606, inf
3, 117, 156, 58, 99, 4.79426525189, 3.94554717376, 5.60995786044, 103.4225
3, 148, 228, 64, 57, 1.63859183037, 3.02288412151, 7.04920325777, 118.265
3, 149, 169, 42, 57, 1.63859183037, 0.978083849146, 9.89035186589, 108.77
3, 150, 156, 58, 29, 0.900810021035, 0.237072074798, 6.00536024606, 103.04
3, 151, 167, 42, 29, 1.57019651624, 0.49916405049, 7.63434899812, 103.99
3, 152, 228, 67, 25, 1.92668588373, 3.02288412151, 7.04920325777, 105.5825
3, 153, 251, 69, 21, 1.17208844639, 2.20218969726, 6.00536024606, 102.8575
3, 154, 156, 97, 51, 0.655556548657, 2.39721015292, 5.40012557239, inf
3, 155, 232, 66, 57, 3.72351023171, 0.978083849146, 6.00536024606, 105.5925
3, 156, 159, 90, 51, 2.74520000609, 3.02288412151, 7.04920325777, 102.5625
3, 157, 397, 33, 43, 4.1006528209, 4.61390976369, 7.19399104591, 124.2525
3, 158, 247, 68, 43, 4.1006528209, 4.61390976369, 7.19399104591, 106.795
3, 159, 169, 23, 61, 4.25771231491, 1.45978075944, 5.18838276437, 103.32
3, 160, 184, 41, 33, 0.468271214896, 0.913022456305, 0.993649752967, 104.695
3, 161, 169, 97, 51, 2.74520000609, 3.02288412151, 7.04920325777, 103.06
3, 162, 173, 33, 11, 4.1006528209, 4.61390976369, 9.89035186589, 103.7775
3, 163, 173, 33, 51, 0.900810021035, 0.237072074798, 6.28451328643, 102.4975
3, 164, 173, 33, 43, 4.1006528209, 4.61390976369, 5.60995786044, 103.18
3, 165, 247, 68, 81, 0.868295643778, 1.26693007794, 9.11473672895, 106.02
3, 166, 247, 29, 81, 0.997667339403, 1.26693007794, 9.11473672895, 110.12
3, 167, 247, 68, 21, 2.33817562354, 2.20218969726, 6.25937561257, 106.5
3, 168, 155, 67, 25, 1.92668588373, 0.49916405049, 7.63434899812, 103.14
3, 169, 164, 33, 43, 4.1006528209, 4.61390976369, 7.19399104591, 102.7075
3, 170, 155, 64, 51, 2.74520000609, 3.02288412151, 7.04920325777, 105.0175
3, 171, 169, 42, 57, 1.63859183037, 0.978083849146, 7.19399104591, 102.795
3, 172, 156, 23, 7, 1.63859183037, 0.978083849146, 6.00536024606, 103.5125
3, 173, 156, 97, 51, 0.655556548657, 2.39721015292, 5.40012557239, 104.705
3, 174, 169, 42, 13, 4.83929911036, 3.62820920159, 4.42537906679, 104.165
3, 175, 251, 69, 57, 1.63859183037, 0.978083849146, 9.9693587706, 107.0725
3, 176, 156, 97, 81, 0.868295643778, 1.26693007794, 9.11473672895, 103.8375
3, 177, 169, 42, 21, 2.33817562354, 2.20218969726, 6.25937561257, 105.015
3, 178, 155, 97, 51, 2.69076731973, 3.02288412151, 7.04920325777, 103.9975
3, 179, 173, 38, 25, 2.65137695109, 4.89400269307, 8.83884358168, -3
3, 180, 251, 34, 53, 2.74520000609, 0.978083849146, 9.9693587706, 108.0025
3, 181, 169, 23, 57, 4.29773703771, 0.978083849146, 6.28451328643, 105.885
3, 182, 247, 68, 81, 0.868295643778, 1.26693007794, 6.25937561257, 105.875
3, 183, 173, 38, 25, 0.293084398143, 4.89400269307, 8.83884358168, 104.5025
3, 184, 156, 60, 51, 0.655556548657, 2.39721015292, 5.40012557239, 103.7725
3, 185, 251, 69, 53, 2.74520000609, 3.02288412151, 7.04920325777, 106.675
3, 186, 251, 69, 81, 3.20372862758, 2.24815314516, 9.27255609234, 106.43
3, 187, 173, 33, 43, 4.1006528209, 1.33026935801, 7.19399104591, inf
3, 188, 173, 33, 43, 4.1006528209, 4.61390976369, 7.19399104591, 102.9625
3, 189, 251, 69, 53, 2.74520000609, 3.02288412151, 7.04920325777, 107.7975
3, 190, 173, 33, 37, 4.1006528209, 4.61390976369, 7.19399104591, 103.235
3, 191, 228, 64, 51, 2.74520000609, 3.02288412151, 7.04920325777, 105.715
3, 192, 167, 42, 39, 4.79426525189, 3.94554717376, 7.19399104591, 106.8225
3, 193, 156, 97, 51, 2.74520000609, 3.02288412151, 7.04920325777, 104.05
3, 194, 156, 67, 25, 1.92668588373, 0.49916405049, 7.63434899812, 103.4625
3, 195, 167, 42, 99, 4.79426525189, 3.94554717376, 5.60995786044, 103.8975
3, 196, 156, 58, 29, 0.900810021035, 0.237072074798, 3.37922485236, 103.245
4, 179, 173, 38, 61, 4.25771231491, 1.45978075944, 5.18838276437, 105.4025
4, 197, 159, 90, 51, 2.74520000609, 3.02288412151, 7.04920325777, inf
4, 198, 164, 33, 43, 0.655556548657, 2.39721015292, 5.40012557239, 102.445
4, 199, 169, 23, 61, 4.25771231491, 1.45978075944, 5.18838276437, 105.4925
4, 200, 184, 41, 33, 0.468271214896, 0.913022456305, 0.993649752967, 103.605
4, 201, 167, 33, 51, 0.900810021035, 0.237072074798, 5.60995786044, 102.75
4, 202, 169, 42, 13, 4.83929911036, 3.62820920159, 4.42537906679, 102.565
4, 203, 159, 17, 51, 2.74520000609, 3.02288412151, 7.04920325777, 102.8075
4, 204, 159, 90, 45, 2.74520000609, 3.02288412151, 7.04920325777, 104.825
4, 205, 155, 97, 51, 2.69076731973, 3.02288412151, 7.04920325777, inf
4, 206, 164, 33, 43, 4.1006528209, 3.02288412151, 7.04920325777, 103.1775
4, 207, 156, 97, 81, 2.65137695109, 4.89400269307, 8.83884358168, 103.66
4, 208, 173, 42, 99, 4.79426525189, 3.94554717376, 6.28451328643, 104.24
4, 209, 155, 97, 51, 2.69076731973, 2.45355025683, 7.04920325777, 104.19
4, 210, 169, 42, 57, 1.52907439578, 0.978083849146, 7.19399104591, 104.165
4, 211, 156, 58, 29, 0.900810021035, 0.237072074798, 6.00536024606, 102.7775
4, 212, 173, 33, 43, 4.1006528209, 4.58327186215, 5.60995786044, 107.985
4, 213, 247, 42, 57, 1.63859183037, 0.978083849146, 7.19399104591, 106.94
4, 214, 169, 42, 13, 4.83929911036, 3.62820920159, 4.42537906679, 104.455
4, 215, 164, 33, 43, 4.1006528209, 4.61390976369, 7.19399104591, 103.3875
4, 216, 156, 97, 81, 2.65137695109, 4.89400269307, 8.83884358168, 103.2575
4, 217, 173, 38, 25, 0.868295643778, 1.26693007794, 9.11473672895, 103.9525
4, 218, 247, 68, 81, 0.868295643778, 3.02288412151, 7.04920325777, 103.945
4, 219, 155, 67, 25, 1.92668588373, 0.49916405049, 7.63434899812, 102.7525
4, 220, 228, 64, 51, 2.74520000609, 3.02288412151, 7.04920325777, 106.0675
4, 221, 169, 42, 13, 4.83929911036, 3.62820920159, 4.42537906679, 104.0525
4, 222, 159, 90, 51, 2.74520000609, 3.53873610284, 9.11473672895, 102.54
4, 223, 173, 67, 25, 1.92668588373, 0.49916405049, 7.63434899812, 106.505
4, 224, 251, 69, 21, 1.17208844639, 2.20218969726, 6.00536024606, 106.37
4, 225, 156, 97, 51, 2.74520000609, 3.02288412151, 5.40012557239, 103.81
4, 226, 169, 42, 21, 2.33817562354, 2.20218969726, 6.25937561257, 81.44
4, 227, 156, 33, 43, 4.1006528209, 4.61390976369, 7.04920325777, 103.4975
4, 228, 173, 33, 43, 4.1006528209, 4.61390976369, 9.11473672895, 103.355
4, 229, 156, 60, 51, 4.1006528209, 4.61390976369, 7.19399104591, 103.545
4, 230, 251, 69, 21, 1.17208844639, 2.20218969726, 6.00536024606, 106.235
4, 231, 247, 50, 81, 0.868295643778, 1.26693007794, 6.25937561257, 107.4325
4, 232, 155, 64, 51, 2.74520000609, 3.02288412151, 7.04920325777, 100.915
4, 233, 156, 23, 7, 1.63859183037, 0.978083849146, 6.00536024606, 103.5875
4, 234, 169, 97, 51, 2.74520000609, 3.02288412151, 7.04920325777, 103.375
4, 235, 251, 69, 57, 1.63859183037, 0.978083849146, 9.9693587706, 106.9625
4, 236, 173, 38, 25, 0.868295643778, 1.26693007794, 9.11473672895, 104.23
4, 237, 156, 58, 99, 4.79426525189, 3.94554717376, 5.60995786044, 103.4825
4, 238, 169, 29, 81, 0.997667339403, 1.26693007794, 7.19399104591, 104.6775
4, 239, 184, 41, 33, 0.468271214896, 0.913022456305, 0.993649752967, 104.4425
4, 240, 228, 64, 51, 2.74520000609, 4.61390976369, 7.19399104591, 105.8025
4, 241, 169, 42, 57, 1.63859183037, 0.978083849146, 7.19399104591, inf
4, 242, 156, 60, 51, 0.655556548657, 2.39721015292, 7.19399104591, 101.2975
4, 243, 156, 42, 13, 4.83929911036, 3.62820920159, 4.42537906679, 81.88
4, 244, 169, 23, 25, 2.65137695109, 4.89400269307, 8.83884358168, 104.55
4, 245, 159, 90, 51, 2.74520000609, 3.02288412151, 7.04920325777, 103.8925
5, 226, 169, 42, 57, 1.52907439578, 0.978083849146, 7.19399104591, 102.315
5, 246, 156, 58, 29, 0.900810021035, 0.237072074798, 6.00536024606, 102.6325
5, 247, 164, 33, 43, 0.0341282144566, 2.39721015292, 5.40012557239, 105.9025
5, 248, 173, 38, 25, 0.868295643778, 3.02288412151, 5.40012557239, 104.1625
5, 249, 169, 42, 13, 2.53071651583, 3.62820920159, 4.42537906679, 103.375
5, 250, 159, 8, 25, 0.868295643778, 1.26693007794, 9.11473672895, 103.1225
5, 251, 159, 90, 13, 4.83929911036, 3.62820920159, 9.11473672895, 103.1225
5, 252, 184, 41, 33, 0.468271214896, 4.89400269307, 8.83884358168, 106.4275
5, 253, 159, 17, 51, 2.74520000609, 3.02288412151, 7.04920325777, 106.4175
5, 254, 156, 33, 43, 4.1006528209, 4.61390976369, 7.04920325777, 104.1825
5, 255, 247, 68, 81, 0.868295643778, 3.02288412151, 7.04920325777, 106.04
5, 256, 156, 58, 29, 0.900810021035, 0.237072074798, 6.00536024606, 103.435
5, 257, 156, 42, 51, 2.74520000609, 3.02288412151, 7.04920325777, inf
5, 258, 184, 41, 33, 0.468271214896, 0.913022456305, 0.993649752967, 104.8875
5, 259, 164, 33, 51, 0.900810021035, 0.237072074798, 3.90737784495, 78.9775
5, 260, 159, 90, 51, 2.74520000609, 3.02288412151, 7.04920325777, 103.9725
5, 261, 155, 97, 51, 2.69076731973, 2.45355025683, 7.04920325777, 103.12
5, 262, 155, 67, 25, 1.92668588373, 0.49916405049, 7.63434899812, 102.4875
5, 263, 173, 38, 23, 0.868295643778, 1.26693007794, 9.11473672895, 104.12
5, 264, 169, 42, 21, 2.33817562354, 2.20218969726, 6.25937561257, 105.1175
5, 265, 169, 42, 57, 1.52907439578, 0.978083849146, 7.19399104591, 103.9025
5, 266, 173, 90, 51, 2.74520000609, 3.53873610284, 4.42537906679, inf
5, 267, 155, 97, 51, 2.69076731973, 2.45355025683, 7.04920325777, 104.315
5, 268, 159, 90, 51, 2.74520000609, 3.02288412151, 7.04920325777, 103.6075
5, 269, 169, 42, 21, 0.468271214896, 0.913022456305, 0.993649752967, 104.325
5, 270, 228, 64, 51, 2.74520000609, 3.02288412151, 7.04920325777, 105.555
5, 271, 164, 33, 43, 4.1006528209, 3.53873610284, 9.11473672895, 102.2475
5, 272, 155, 64, 51, 2.74520000609, 3.02288412151, 7.04920325777, 103.425
5, 273, 156, 42, 13, 4.83929911036, 3.62820920159, 4.42537906679, 102.1225
5, 274, 156, 97, 81, 2.65137695109, 0.913022456305, 0.993649752967, 103.1725
5, 275, 164, 33, 43, 2.74520000609, 1.26693007794, 9.11473672895, 103.4725
5, 276, 184, 41, 21, 2.33817562354, 2.20218969726, 6.25937561257, 106.0875
5, 277, 228, 64, 51, 2.74520000609, 3.02288412151, 7.04920325777, 105.8925
5, 278, 169, 23, 25, 2.65137695109, 4.89400269307, 8.83884358168, 106.1075
5, 279, 155, 46, 25, 1.92668588373, 0.49916405049, 5.60995786044, 102.82
5, 280, 155, 97, 51, 2.69076731973, 2.45355025683, 7.04920325777, 103.675
5, 281, 169, 42, 33, 2.33817562354, 2.20218969726, 6.25937561257, 106.595
5, 282, 167, 33, 51, 0.900810021035, 0.237072074798, 7.63434899812, 102.2975
5, 283, 164, 33, 43, 4.1006528209, 3.02288412151, 7.04920325777, 103.78
5, 284, 173, 33, 43, 4.1006528209, 0.237072074798, 5.44335650494, 104.3275
5, 285, 173, 33, 51, 2.74520000609, 3.02288412151, 5.40012557239, 103.6975
5, 286, 156, 97, 51, 0.655556548657, 2.39721015292, 3.65597896815, 104.2525
5, 287, 156, 11, 13, 4.83929911036, 3.62820920159, 4.42537906679, 191.0825
5, 288, 156, 58, 99, 4.79426525189, 3.94554717376, 5.60995786044, 104.36
5, 289, 156, 97, 43, 4.1006528209, 4.61390976369, 9.11473672895, 103.8875
5, 290, 173, 33, 43, 4.1006528209, 4.58327186215, 5.60995786044, 103.765
5, 291, 167, 33, 43, 4.1006528209, 3.02288412151, 7.04920325777, 103.6925
5, 292, 156, 58, 29, 0.900810021035, 0.237072074798, 6.00536024606, 103.5475
5, 293, 156, 58, 29, 0.900810021035, 1.30781174283, 9.11473672895, 103.1675
5, 294, 169, 42, 57, 1.52907439578, 0.978083849146, 7.19399104591, 104.165
6, 259, 159, 8, 25, 0.868295643778, 1.26693007794, 9.11473672895, 83.6775
6, 295, 173, 33, 43, 4.1006528209, 4.58327186215, 5.60995786044, 103.7175
6, 296, 159, 97, 81, 2.65137695109, 0.913022456305, 9.11473672895, 103.4675
6, 297, 156, 97, 81, 2.65137695109, 0.913022456305, 0.993649752967, 103.675
6, 298, 155, 97, 51, 2.69076731973, 2.45355025683, 7.04920325777, 108.1
6, 299, 156, 97, 43, 4.1006528209, 4.61390976369, 9.11473672895, 103.65
6, 300, 167, 58, 29, 1.52907439578, 0.978083849146, 7.19399104591, 102.655
6, 301, 155, 46, 25, 1.92668588373, 0.49916405049, 5.60995786044, 102.8375
6, 302, 184, 41, 33, 3.52044222471, 0.913022456305, 0.993649752967, 105.2225
6, 303, 156, 58, 29, 0.900810021035, 0.237072074798, 6.00536024606, 107.23
6, 304, 156, 58, 29, 0.900810021035, 0.237072074798, 6.00536024606, 102.985
6, 305, 159, 90, 51, 2.74520000609, 3.02288412151, 7.04920325777, 104.41
6, 306, 155, 46, 25, 1.92668588373, 0.49916405049, 5.60995786044, 102.85
6, 307, 159, 90, 51, 2.74520000609, 3.02288412151, 7.04920325777, 104.9125
